critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.1672332286834717,-0.12334075570106506,1.14454984664917,-1.0605379343032837,1.5551016330718994,5.2234697341918945,2.132725238800049,3.0907444953918457,1.5990078449249268,0
1.1433659791946411,-58.36904525756836,3.100186586380005,-66.49992370605469,0.5170935392379761,58.436649322509766,0.2563905119895935,58.180259704589844,0.30216357111930847,20000
1.328395128250122,-56.23590850830078,2.599412679672241,-87.4217300415039,0.5468140840530396,56.35206985473633,0.30107295513153076,56.05099868774414,0.3039911985397339,40000
0.46608787775039673,-60.80745315551758,-0.318406343460083,-89.869873046875,0.5025880932807922,60.668128967285156,0.31832343339920044,60.34980392456055,0.27921584248542786,60000
0.5082905292510986,-61.997589111328125,-14.765157699584961,-89.5030746459961,0.48245543241500854,61.837154388427734,0.25302404165267944,61.584129333496094,0.2580302953720093,80000
1.2530640363693237,-42.115047454833984,-8.899596214294434,-89.8338851928711,0.42950138449668884,41.794456481933594,0.3792959153652191,41.4151611328125,0.27965623140335083,100000
0.4753766655921936,-57.72843933105469,1.3238552808761597,-89.35658264160156,0.4577105641365051,57.64303970336914,0.21625712513923645,57.426780700683594,0.22519585490226746,120000
0.4380936026573181,-59.73075866699219,-0.23550134897232056,-95.78640747070312,0.4457346796989441,59.68191146850586,0.25481200218200684,59.427101135253906,0.2356487661600113,140000
0.39882662892341614,-61.25713348388672,-0.18430723249912262,-92.50115203857422,0.45353132486343384,61.0969352722168,0.24792063236236572,60.84901428222656,0.22978466749191284,160000
0.513313889503479,-63.25279998779297,-12.858689308166504,-92.87132263183594,0.4646962285041809,63.12641906738281,0.28571081161499023,62.8407096862793,0.23887890577316284,180000
0.5575802326202393,-63.64604187011719,-0.01019500195980072,-92.74441528320312,0.5167512893676758,63.57286834716797,0.24029338359832764,63.332576751708984,0.24380886554718018,200000
0.36058080196380615,-63.51520538330078,-23.0009765625,-92.36557006835938,0.48258504271507263,63.59235763549805,0.283833384513855,63.30852508544922,0.2384965866804123,220000
0.3805917203426361,-64.85392761230469,0.28435543179512024,-96.74496459960938,0.4278159737586975,64.74441528320312,0.22950491309165955,64.51490783691406,0.22305968403816223,240000
0.35563981533050537,-64.26338195800781,-0.11251085996627808,-98.05123901367188,0.4707845449447632,64.30606842041016,0.2569482922554016,64.04911804199219,0.22375229001045227,260000
0.5747314691543579,-64.31068420410156,-0.3455405831336975,-98.960205078125,0.4419839382171631,64.19764709472656,0.27620410919189453,63.921443939208984,0.22683632373809814,280000
0.4380871057510376,-65.12982177734375,-8.316770553588867,-99.46829986572266,0.4536837339401245,65.0015869140625,0.21778298914432526,64.78380584716797,0.2028997540473938,300000
0.5038737654685974,-61.59668731689453,1.850703477859497,-95.31840515136719,0.47277140617370605,61.48757553100586,0.24017608165740967,61.247398376464844,0.2139638215303421,320000
0.4917044937610626,-65.01885986328125,0.5787428021430969,-100.26111602783203,0.42623016238212585,64.878662109375,0.2072266936302185,64.67143249511719,0.20104962587356567,340000
0.43830665946006775,-64.6435546875,-11.580964088439941,-97.53563690185547,0.4528343081474304,64.41596984863281,0.24686387181282043,64.16910552978516,0.2123609185218811,360000
0.4047054946422577,-64.52505493164062,0.5345157980918884,-97.03048706054688,0.41516298055648804,64.40229034423828,0.23516330122947693,64.16712951660156,0.20395734906196594,380000
0.3817324936389923,-62.361724853515625,1.2219291925430298,-99.62505340576172,0.4339536428451538,62.321075439453125,0.2680673599243164,62.053009033203125,0.2148350179195404,400000
0.4220266342163086,-64.30307006835938,0.3063364028930664,-97.36206817626953,0.3979034721851349,64.08924865722656,0.2465951144695282,63.8426513671875,0.22058725357055664,420000
0.5126757621765137,-65.29183197021484,-17.342212677001953,-99.22218322753906,0.436256468296051,65.19693756103516,0.25055378675460815,64.94638061523438,0.20609715580940247,440000
0.33355361223220825,-64.2972412109375,1.2004737854003906,-98.33493041992188,0.37887877225875854,64.22301483154297,0.19952356815338135,64.02349090576172,0.1914106160402298,460000
0.4222373366355896,-65.95674133300781,1.2742180824279785,-99.34705352783203,0.42079800367355347,65.81250762939453,0.20688964426517487,65.60562133789062,0.20172718167304993,480000
0.5399649143218994,-64.22193908691406,-2.808539390563965,-99.76187133789062,0.41734182834625244,64.0739974975586,0.22637984156608582,63.84761428833008,0.18899193406105042,500000
,,,,,,,,,500999
,,,,,,,,,501999
,,,,,,,,,502999
,,,,,,,,,503999
,,,,,,,,,504999
,,,,,,,,,505999
,,,,,,,,,506999
,,,,,,,,,507999
,,,,,,,,,508999
,,,,,,,,,509999
,,,,,,,,,510999
,,,,,,,,,511999
,,,,,,,,,512999
,,,,,,,,,513999
,,,,,,,,,514999
,,,,,,,,,515999
,,,,,,,,,516999
,,,,,,,,,517999
,,,,,,,,,518999
,,,,,,,,,519999
,,,,,,,,,520999
,,,,,,,,,521999
,,,,,,,,,522999
,,,,,,,,,523999
,,,,,,,,,524999
,,,,,,,,,525999
,,,,,,,,,526999
,,,,,,,,,527999
,,,,,,,,,528999
,,,,,,,,,529999
,,,,,,,,,530999
,,,,,,,,,531999
,,,,,,,,,532999
,,,,,,,,,533999
,,,,,,,,,534999
,,,,,,,,,535999
,,,,,,,,,536999
,,,,,,,,,537999
,,,,,,,,,538999
,,,,,,,,,539999
,,,,,,,,,540999
,,,,,,,,,541999
,,,,,,,,,542999
,,,,,,,,,543999
,,,,,,,,,544999
,,,,,,,,,545999
,,,,,,,,,546999
,,,,,,,,,547999
,,,,,,,,,548999
,,,,,,,,,549999
,,,,,,,,,550999
,,,,,,,,,551999
,,,,,,,,,552999
,,,,,,,,,553999
,,,,,,,,,554999
,,,,,,,,,555999
,,,,,,,,,556999
,,,,,,,,,557999
,,,,,,,,,558999
,,,,,,,,,559999
,,,,,,,,,560999
,,,,,,,,,561999
,,,,,,,,,562999
,,,,,,,,,563999
,,,,,,,,,564999
,,,,,,,,,565999
,,,,,,,,,566999
,,,,,,,,,567999
,,,,,,,,,568999
,,,,,,,,,569999
,,,,,,,,,570999
,,,,,,,,,571999
,,,,,,,,,572999
,,,,,,,,,573999
,,,,,,,,,574999
,,,,,,,,,575999
,,,,,,,,,576999
,,,,,,,,,577999
,,,,,,,,,578999
,,,,,,,,,579999
,,,,,,,,,580999
,,,,,,,,,581999
,,,,,,,,,582999
,,,,,,,,,583999
,,,,,,,,,584999
,,,,,,,,,585999
,,,,,,,,,586999
,,,,,,,,,587999
,,,,,,,,,588999
,,,,,,,,,589999
,,,,,,,,,590999
,,,,,,,,,591999
,,,,,,,,,592999
,,,,,,,,,593999
,,,,,,,,,594999
,,,,,,,,,595999
,,,,,,,,,596999
,,,,,,,,,597999
,,,,,,,,,598999
,,,,,,,,,599999
