critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.1672332286834717,-0.12334075570106506,1.14454984664917,-1.0605379343032837,1.5551016330718994,74.18138122558594,71.0908432006836,3.090542793273926,1.5990078449249268,0
1.1950541734695435,-65.661865234375,6.761223316192627,-67.31038665771484,0.5170935392379761,69.45574951171875,3.762547731399536,65.69319915771484,0.2716235816478729,20000
6.455733776092529,-88.4413833618164,2.0630857944488525,-90.69503784179688,0.5468140840530396,92.25391387939453,3.870260000228882,88.38365173339844,0.25955551862716675,40000
3.9112954139709473,-97.00550842285156,-3.5418527126312256,-99.15193176269531,0.5025880932807922,100.85282897949219,3.8627021312713623,96.99012756347656,0.22155852615833282,60000
0.3315870761871338,-101.67716979980469,-83.73989868164062,-102.506103515625,0.44395264983177185,104.9726333618164,3.2602126598358154,101.71241760253906,0.21128150820732117,80000
6.851018905639648,-101.4755630493164,-8.119884490966797,-102.88655090332031,0.4395822584629059,104.14937591552734,2.7194883823394775,101.42988586425781,0.17745450139045715,100000
0.5090274214744568,-100.52227020263672,1.8126877546310425,-102.64176940917969,0.45769697427749634,103.25651550292969,2.7379579544067383,100.5185546875,0.1943129003047943,120000
0.4649403989315033,-100.20535278320312,-2.222672462463379,-102.360107421875,0.5037693381309509,102.61003112792969,2.4154014587402344,100.19462585449219,0.1975470334291458,140000
0.4729781746864319,-100.75604248046875,-0.19588851928710938,-101.9464340209961,0.4426653981208801,103.72627258300781,2.934108257293701,100.79216766357422,0.18109790980815887,160000
0.17460639774799347,-100.87916564941406,-86.03258514404297,-101.65432739257812,0.4558451175689697,103.9394302368164,3.0566725730895996,100.88275909423828,0.19988860189914703,180000
0.0628935694694519,-99.96725463867188,1.1899683475494385,-101.29508209228516,0.5001150965690613,103.54320526123047,3.5825862884521484,99.96061706542969,0.18764320015907288,200000
0.05307522416114807,-100.73291015625,-94.79193878173828,-101.1989517211914,0.4380381405353546,103.68194580078125,2.95306396484375,100.7288818359375,0.1952980011701584,220000
1.684556007385254,-99.61882019042969,1.5951024293899536,-100.86451721191406,0.4248846173286438,102.27867126464844,2.6362311840057373,99.64244079589844,0.17442181706428528,240000
0.3982662558555603,-99.20986938476562,0.4610781669616699,-100.88098907470703,0.4464060068130493,101.79559326171875,2.6040475368499756,99.19154357910156,0.1937718242406845,260000
